date,nyse_advances,nyse_declines,nyse_unchanged,nyse_new_highs,nyse_new_lows,nasdaq_advances,nasdaq_declines,nasdaq_new_highs,nasdaq_new_lows,nyse_ad_line,nyse_down_vol,nyse_trin,nyse_highs_alt
2021-02-23,9.48,,,60.9923,4.56998,,,,,20.405,23.9796,12.6695,43.9224
2021-02-24,9.68,,,63.7896,5.68535,,,,,20.4747,24.0114,12.7514,45.7314
2021-02-25,9.14,,,62.2503,5.43358,,,,,20.7467,23.6638,12.4292,44.7201
2021-02-26,9.05,,,61.4142,5.0466,,,,,20.5236,23.6588,12.4707,44.6827
2021-03-01,9.35,,,62.0709,5.44253,,,,,20.7607,24.1266,12.9171,45.8564
2021-03-02,9.39,,,62.0078,5.42462,,,,,20.8374,23.927,12.7846,45.2892
2021-03-03,9.2,,,63.0069,5.43358,,,,,21.1651,23.4294,12.595,46.5487
2021-03-04,8.97,,,63.0786,5.54143,,,,,21.1861,22.8682,12.0925,45.5877
2021-03-05,9.13,,,63.9061,5.70335,,,,,22.7412,23.3767,12.1071,47.9046
2021-03-08,9.22,,,66.0924,6.09917,,,,,24.1638,23.2436,11.9682,48.2788
2021-03-09,9.47,,,65.4444,6.17113,,,,,24.4986,23.622,12.7348,47.7894
2021-03-10,9.6,,,67.1719,6.20721,,,,,25.8305,23.7015,12.744,49.366
2021-03-11,9.76,,,66.5414,6.07222,,,,,24.7705,23.9628,12.4045,49.0213
2021-03-12,9.91,,,68.5289,6.25365,,,,,25.3563,23.9736,12.1329,49.2133
2021-03-15,10.07,,,70.0139,6.28097,,,,,25.6632,24.2369,12.1652,49.4251
2021-03-16,9.95,,,68.1516,6.26278,,,,,25.6353,24.1803,12.3299,48.6659
2021-03-17,10.05,,,68.8004,6.54424,,,,,25.6492,24.1137,12.1827,49.7864
2021-03-18,10.67,,,67.7753,6.36264,,,,,24.7775,23.8873,11.9829,49.5541
2021-03-19,10.8,,,66.2718,6.34446,,,,,24.8124,23.9001,11.3479,48.7732
2021-03-22,10.96,,,65.8498,6.11754,,,,,24.5822,24.073,11.7602,47.9322
2021-03-23,11.72,,,65.9119,5.94516,,,,,23.843,24.0054,11.9829,45.3139
2021-03-24,11.87,,,66.0118,5.7999,,,,,23.4804,24.0054,12.0511,44.8697
2021-03-25,11.97,,,66.3814,6.07222,,,,,24.3172,24.0114,11.9682,46.1834
2021-03-26,11.84,,,68.4853,6.25365,,,,,24.638,24.4077,11.7951,47.2665
2021-03-29,11.76,,,67.0817,6.07222,,,,,24.8472,24.4227,12.1744,45.6044
2021-03-30,11.85,,,66.5356,7.00703,,,,,25.2308,24.2846,12.5857,46.5221
2021-03-31,11.81,,,65.9973,6.76203,,,,,25.44,24.3997,12.5526,46.0779
2021-04-01,12.01,,,68.3436,6.58946,,,,,25.6632,24.7176,12.2498,46.5901
2021-04-05,12.39,,,68.1797,6.55329,,,,,26.2768,25.0314,12.2912,48.0395
2021-04-06,12.49,,,68.042,7.14334,,,,,25.4679,25.0514,12.4091,48.27
2021-04-07,12.55,,,67.7229,6.65313,,,,,25.8026,24.9281,12.3759,47.4793
2021-04-08,12.84,,,68.1244,6.52607,,,,,25.705,25.1308,12.3667,47.5945
2021-04-09,12.89,,,67.8325,6.4898,,,,,25.2657,25.3453,12.3667,48.7338
2021-04-12,12.97,,,67.9042,6.4898,,,,,25.7678,25.4099,12.3004,49.0903
2021-04-13,12.96,,,67.9042,6.58946,,,,,25.5586,25.537,12.3428,48.3577
2021-04-14,12.77,,,67.1932,6.54424,,,,,25.2517,25.4467,12.4772,48.3862
2021-04-15,12.8,,,68.1244,6.99799,,,,,25.4958,25.7436,12.4928,48.7633
2021-04-16,13.06,,,67.394,7.52456,,,,,25.4261,25.98,12.3759,48.3773
2021-04-19,12.87,,,66.9013,7.62431,,,,,25.5028,25.8718,12.4431,47.2478
2021-04-20,12.57,,,67.267,6.7348,,,,,24.9658,25.7863,12.4182,46.0682
2021-04-21,12.51,,,68.0614,7.34294,,,,,25.0913,26.0784,12.3585,47.2665
2021-04-22,12.78,,,66.9197,6.87092,,,,,24.9937,26.0535,12.3852,47.1012
2021-04-23,12.94,,,66.3717,6.82561,,,,,24.9309,26.3683,12.3511,47.8742
2021-04-26,12.76,,,67.6307,6.74384,,,,,24.6032,26.2988,12.3585,48.1637
2021-04-27,12.79,,,66.8819,6.63496,,,,,24.2405,26.3555,12.1698,47.9608
2021-04-28,12.79,,,67.2476,6.68027,,,,,24.1987,26.2224,12.2075,48.3862
2021-04-29,12.91,,,67.2845,6.66218,,,,,24.3382,26.422,12.2406,48.7141
2021-04-30,12.81,,,67.0293,6.44441,,,,,23.8012,26.262,12.2498,47.4113
2021-05-03,12.89,,,67.5317,6.6895,,,,,24.7217,26.3187,12.2747,47.9027
2021-05-04,12.59,,,66.1709,6.95258,,,,,24.6729,26.3355,12.3336,47.7195
2021-05-05,12.67,,,64.0254,6.98894,,,,,25.168,26.4588,12.4854,44.4561
2021-05-06,12.96,,,64.8459,6.54424,,,,,25.8584,26.6117,12.6189,45.1504
2021-05-07,12.96,,,64.9196,6.45344,,,,,25.4539,26.8571,12.5692,44.5419
2021-05-10,12.07,,,64.3173,6.38071,,,,,26.2908,26.7011,12.5857,45.045
2021-05-11,12.47,,,62.9283,6.44441,,,,,26.2629,26.3555,12.317,44.6305
2021-05-12,12.2,,,59.9428,6.47162,,,,,25.97,25.694,12.1827,42.5625
2021-05-13,12.05,,,61.4782,6.6441,,,,,26.4233,26.1469,12.1063,44.1953
2021-05-14,12.24,,,61.742,6.98894,,,,,26.7022,26.3852,12.2406,45.0824
2021-05-17,12.31,,,61.0214,6.9345,,,,,26.3675,26.275,12.1983,44.6964
2021-05-18,12.21,,,61.0854,6.74384,,,,,25.705,25.9611,12.2406,43.9815
2021-05-19,12.11,,,61.1571,6.50789,,,,,26.0537,25.8111,12.225,43.4902
2021-05-20,12.22,,,61.3493,6.66218,,,,,26.0467,26.0476,12.2406,43.566
2021-05-21,12.36,,,60.8749,6.71662,,,,,26.0258,26.1469,12.132,44.3006
2021-05-24,12.66,,,60.9651,6.89823,,,,,26.3814,26.2562,12.1983,44.6305
2021-05-25,12.24,,,60.6014,6.85294,,,,,25.963,26.2362,12.0906,43.5364
2021-05-26,12.2,,,60.7828,6.67122,,,,,26.4791,26.2959,12.0298,44.4364
2021-05-27,12.46,,,59.8622,6.58042,,,,,26.4024,26.3753,12.0143,44.3882
2021-05-28,12.6,,,60.1804,6.57137,,,,,26.3257,26.4637,12.1145,44.0406
2021-06-01,12.86,,,62.2717,6.7529,,,,,26.8696,26.414,12.19,45.1504
2021-06-02,12.56,,,62.3075,6.78924,,,,,26.5767,26.3693,12.3243,43.7402
2021-06-03,12.6,,,61.4414,6.95258,,,,,26.9533,26.3058,12.3004,43.8575
2021-06-04,12.54,,,60.6635,6.62337,,,,,27.2253,26.4975,12.2912,44.1656
2021-06-07,12.38,,,61.0486,6.86122,,,,,27.3368,26.3058,12.4007,43.9431
2021-06-08,12.45,,,60.4821,6.83382,,,,,27.6716,26.424,12.4348,44.272
2021-06-09,12.35,,,61.3036,6.87036,,,,,27.6367,26.3733,12.3585,44.0593
2021-06-10,12.38,,,61.5675,6.73301,,,,,27.6576,26.414,12.3511,43.5286
2021-06-11,12.21,,,60.7275,7.04414,,,,,27.7413,26.5133,12.3585,43.9145
2021-06-14,12.24,,,61.3579,7.10819,,,,,26.6116,26.4717,12.3087,42.9584
2021-06-15,12.13,,,60.7023,6.97097,,,,,26.8208,26.5313,12.3243,43.564
2021-06-16,11.96,,,60.0437,6.88853,,,,,26.9812,26.3277,12.317,42.2838
2021-06-17,11.94,,,59.9166,6.85208,,,,,26.7789,26.2164,12.4266,40.8481
2021-06-18,11.56,,,59.4772,6.80631,,,,,25.4679,25.8419,12.2912,39.8378
2021-06-21,11.75,,,60.2445,6.82467,,,,,26.0118,26.2949,12.3243,41.6044
2021-06-22,11.6,,,61.5423,6.63251,,,,,26.3605,26.414,12.3428,41.9342
2021-06-23,11.64,,,61.9526,6.7056,,,,,25.97,26.416,12.19,41.6724
2021-06-24,11.52,,,62.8468,6.63251,,,,,26.4651,26.5273,12.132,42.2838
2021-06-25,11.33,,,63.1951,6.47689,,,,,25.6841,26.7994,12.1652,42.0023
2021-06-28,10.78,,,62.1339,6.22991,,,,,25.2796,26.7885,12.1145,41.7787
2021-06-29,10.46,,,61.6083,6.20241,,,,,24.9309,26.8869,12.1063,42.1096
2021-06-30,10.79,,,62.0427,5.94629,,,,,25.3214,26.8669,12.433,42.7792
2021-07-01,10.5,,,61.9224,5.77248,,,,,25.2796,27.0269,12.2866,43.1189
2021-07-02,10.45,,,61.8391,5.74508,,,,,25.8445,27.2007,12.3631,42.6039
2021-07-06,10.2,,,62.3105,6.32146,,,,,25.7399,27.1064,12.398,42.0604
2021-07-07,10.26,,,61.8197,5.90973,,,,,25.5516,27.3895,12.3207,42.2641
2021-07-08,10.08,,,61.4588,5.86404,,,,,25.1889,27.0299,12.2608,42.1775
2021-07-09,10.29,,,62.3658,6.05612,,,,,26.1234,27.3537,12.4155,43.2646
2021-07-12,10.44,,,62.9671,6.21154,,,,,25.8514,27.4688,12.5959,43.8565
2021-07-13,10.26,,,61.6994,6.11103,,,,,25.7399,27.3547,12.5609,42.4779
2021-07-14,10.08,,,62.0233,6.10189,,,,,25.0146,27.3636,12.4063,42.3035
2021-07-15,10.14,,,62.0603,6.01043,,,,,25.2238,27.3755,12.3897,42.3134
2021-07-16,10.21,,,62.7547,5.73594,,,,,25.5934,27.2712,12.329,42.2544
2021-07-19,10.03,,,60.9409,5.74508,,,,,25.9003,26.8074,12.1413,41.6241
2021-07-20,10.25,,,62.6354,5.74508,,,,,25.7817,27.3288,12.2701,43.245
2021-07-21,10.45,,,62.9671,5.88233,,,,,25.9003,27.4858,12.3041,43.7295
2021-07-22,10.31,,,62.5239,5.59869,,,,,25.6771,27.6397,12.295,42.8275
2021-07-23,10.28,,,62.7916,5.69939,,,,,25.7399,27.9337,12.3041,43.1563
2021-07-26,10.22,,,62.6907,5.76335,,,,,26.0746,27.889,12.5351,43.4784
2021-07-27,10.2,,,63.5035,5.59869,,,,,25.8445,27.8552,12.4238,43.3996
2021-07-28,10.22,,,62.9206,5.58956,,,,,25.6283,27.8056,12.467,44.021
2021-07-29,10.21,,,62.8652,5.47058,,,,,25.6492,28.183,12.5268,44.2247
2021-07-30,9.78,,,63.1349,5.51637,,,,,25.3563,28.2733,12.2526,43.9628
2021-08-02,9.78,,,62.421,5.37912,,,,,22.9504,28.2416,12.4495,43.1858
2021-08-03,9.8,,,62.6354,5.48896,,,,,22.7761,28.479,12.5268,43.4784
2021-08-04,9.77,,,61.6257,5.37912,,,,,21.9253,28.3767,12.5959,42.5074
2021-08-05,9.93,,,62.5966,5.425,,,,,22.0578,28.4383,12.4578,43.7875
2021-08-06,9.99,,,61.6538,5.93715,,,,,21.5975,28.4988,13.0928,44.1863
2021-08-09,9.92,,,60.552,5.88233,,,,,22.0926,28.4601,13.0763,42.3814
2021-08-10,9.32,,,57.8234,5.72679,,,,,21.9322,28.4651,12.9299,43.758
2021-08-11,9.34,,,57.1648,5.70853,,,,,22.0857,28.5883,13.0432,44.4483
2021-08-12,9.3,,,57.6469,5.55301,,,,,22.2251,28.6439,12.8793,42.8757
2021-08-13,9.39,,,58.2492,5.67188,,,,,22.1414,28.7204,13.0928,42.4877
2021-08-16,9.61,,,56.6944,5.53464,,,,,21.5626,28.91,12.8793,42.9919
2021-08-17,9.26,,,57.1008,5.66274,,,,,21.8137,28.6607,12.7762,42.536
2021-08-18,9.08,,,55.5654,5.73594,,,,,21.723,28.4233,12.7238,42.342
2021-08-19,8.95,,,54.8068,5.89145,,,,,21.5626,28.4681,12.733,42.468
2021-08-20,9.13,,,54.5381,5.74508,,,,,21.9741,28.6866,12.7587,42.7792
2021-08-23,8.96,,,55.0561,5.89145,,,,,22.1414,28.8177,12.871,43.051
2021-08-24,9.0,,,55.7496,5.90059,,,,,22.1275,28.8574,13.034,43.6723
2021-08-25,9.12,,,56.287,5.97379,,,,,21.8067,29.0183,12.9051,43.8171
2021-08-26,8.94,,,55.2695,5.94629,,,,,21.7928,28.9507,12.9733,43.6723
2021-08-27,9.15,,,55.2229,6.21154,,,,,22.3228,29.1485,13.8236,44.8373
2021-08-30,8.88,,,54.8893,6.12931,,,,,22.3088,29.3043,13.703,45.2538
2021-08-31,8.71,,,55.352,6.25742,,,,,22.2809,29.2666,13.7371,45.0499
2021-09-01,8.69,,,55.9912,6.23885,,,,,22.4413,29.3302,13.9948,44.1766
2021-09-02,8.82,,,56.9989,6.11894,,,,,22.7482,29.4484,13.935,44.7388
2021-09-03,8.86,,,56.7584,5.98971,,,,,22.6226,29.506,13.9092,43.9145
2021-09-07,8.88,,,55.7594,5.95288,,,,,22.4692,29.1812,13.866,41.8181
2021-09-08,8.69,,,55.6847,6.00817,,,,,22.2391,29.211,13.6681,41.9924
2021-09-09,8.75,,,54.8806,5.6667,,,,,22.0857,29.0163,13.8586,41.8082
2021-09-10,8.39,,,54.0386,5.50986,,,,,21.8346,28.911,13.6681,41.2657
2021-09-13,8.5,,,54.445,5.62979,,,,,22.1693,28.7759,13.566,41.3041
2021-09-14,8.35,,,53.6962,5.55603,,,,,21.4162,28.6965,14.0215,40.4306
2021-09-15,8.4,,,53.1133,5.6667,,,,,21.5068,28.9458,14.1503,40.8256
2021-09-16,8.38,,,53.187,5.93441,,,,,21.5138,28.8346,13.9948,40.4542
2021-09-17,8.78,,,52.6234,5.6667,,,,,21.8486,28.5893,14.166,40.6601
2021-09-20,8.51,,,52.5944,5.52832,,,,,21.5347,28.1145,13.9598,40.2889
2021-09-21,8.4,,,52.3819,5.52832,,,,,21.3953,28.1622,14.2019,39.9767
2021-09-22,8.51,,,52.734,5.44515,,,,,21.3395,28.2823,14.1237,40.3862
2021-09-23,8.65,,,52.8727,5.45438,,,,,21.6882,28.5763,14.3648,40.8256
2021-09-24,8.48,,,51.8271,5.42669,,,,,21.465,28.4998,14.1927,40.3086
2021-09-27,8.64,,,51.2072,5.46362,,,,,21.9322,28.182,14.1752,41.4597
2021-09-28,8.4,,,50.9008,5.45438,,,,,22.002,27.597,13.566,41.2351
2021-09-29,8.5,,,50.7883,5.38986,,,,,22.4553,27.6576,13.8292,42.1815
2021-09-30,8.65,,,50.3275,5.31601,,,,,22.2391,27.2563,14.1099,41.6054
2021-10-01,8.58,,,50.8173,5.89749,,,,,22.3158,27.5493,14.3464,42.8156
2021-10-04,8.43,,,50.8173,5.71286,,,,,22.4553,27.1342,14.2857,43.3906
2021-10-05,8.68,,,49.4721,5.53756,,,,,22.2461,27.4996,14.039,43.3809
2021-10-06,8.73,,,49.7727,5.38986,,,,,22.1136,27.5721,14.004,42.8352
2021-10-07,8.65,,,49.5467,6.06355,,,,,22.3018,27.7956,13.9875,43.43
2021-10-08,8.68,,,49.3964,5.86047,,,,,21.8137,27.6933,14.004,44.015
2021-10-11,8.56,,,49.7349,5.62055,,,,,21.7161,27.4818,13.9433,43.8004
2021-10-12,8.59,,,50.7883,5.65748,,,,,21.737,27.4172,14.0224,44.5812
2021-10-13,8.6,,,51.9173,5.72209,,,,,21.8067,27.6338,14.2939,44.4159
2021-10-14,8.84,,,52.5574,5.74055,,,,,21.8974,28.2148,14.0307,44.8835
2021-10-15,8.83,,,53.1501,5.53756,,,,,22.0508,28.341,14.0307,44.4059
2021-10-18,8.69,,,53.5168,5.52832,,,,,21.6603,28.5296,13.8559,43.5364
2021-10-19,8.35,,,53.5362,5.46362,,,,,22.0717,28.6776,13.8559,43.7609
2021-10-20,8.51,,,53.9116,5.61131,,,,,22.3297,28.8127,13.8467,44.2986
2021-10-21,8.44,,,53.705,5.64824,,,,,22.1136,29.0044,14.1973,44.4159
2021-10-22,8.31,,,52.8116,5.43593,,,,,21.9322,29.218,14.004,43.8398
2021-10-25,8.21,,,52.604,5.59286,,,,,22.26,29.2498,14.189,43.9569
2021-10-26,8.42,,,53.056,5.49141,,,,,22.0229,29.2845,13.9875,44.0347
2021-10-27,8.24,,,53.7146,5.33447,,,,,21.723,29.0074,14.0914,42.7369
2021-10-28,8.63,,,52.8951,5.399,,,,,21.4441,29.4364,14.2857,43.9175
2021-10-29,8.54,,,50.5904,5.32524,,,,,21.3186,29.5199,14.1623,44.3468
2021-11-01,8.81,,,51.2684,5.51911,,,,,22.1693,29.3709,14.3813,45.9756
2021-11-02,8.58,,,50.798,5.51911,,,,,22.1066,29.6957,14.2939,44.9416
2021-11-03,8.82,,,51.1083,5.49141,,,,,22.783,29.6301,14.3289,46.1617
2021-11-04,8.69,,,50.1587,5.60209,,,,,22.783,29.7166,14.4246,46.591
2021-11-05,8.93,,,52.1714,5.96211,,,,,22.6017,29.6589,15.1268,47.8594
2021-11-08,8.85,,,51.1743,6.12818,,,,,22.79,29.7464,15.0827,48.0741
2021-11-09,8.88,,,52.8951,6.2204,,,,,22.6645,29.8059,15.0827,48.3467
2021-11-10,9.24,,,54.7302,6.21117,,,,,22.9155,29.7166,15.0735,48.9415
2021-11-11,9.32,,,53.93,6.42348,,,,,23.1178,29.7215,15.1444,48.7762
2021-11-12,8.99,,,53.1123,6.3958,,,,,22.9295,29.9788,15.1618,48.2976
2021-11-15,8.97,,,54.0337,6.28511,,,,,22.3367,29.9817,15.136,47.371
2021-11-16,8.97,,,53.4227,6.81111,,,,,22.0368,30.2092,15.4076,47.0785
2021-11-17,8.83,,,53.6021,6.67273,,,,,22.267,30.1625,15.2143,46.9218
2021-11-18,8.27,,,53.3286,6.10972,,,,,22.0299,30.1675,15.0302,47.3118
2021-11-19,7.83,,,52.6234,5.86979,,,,,21.2907,30.1416,15.0394,47.7806
2021-11-22,8.11,,,52.5381,5.93441,,,,,21.5626,30.0165,14.8195,48.5024
2021-11-23,8.1,,,51.8988,6.09125,,,,,22.0299,30.0751,14.732,48.1124
2021-11-24,8.14,,,52.2093,5.97134,,,,,21.9462,30.1933,14.7062,47.0874
2021-11-26,7.95,,,49.6408,5.73132,,,,,21.4301,29.6579,14.6528,45.1366
2021-11-29,7.75,,,49.1898,5.80508,,,,,21.1721,30.0791,14.5746,44.5615
2021-11-30,7.23,,,49.1422,5.67594,,,,,20.3004,29.3998,14.5304,43.5089
2021-12-01,6.95,,,47.9375,5.43366,,,,,19.9587,29.1325,14.5489,43.8398
2021-12-02,7.41,,,50.0831,5.5921,,,,,20.398,29.7562,14.4605,45.5758
2021-12-03,7.45,,,50.2897,5.52682,,,,,20.8374,29.6897,14.4955,46.3961
2021-12-06,7.46,,,52.5478,5.88101,,,,,22.0438,29.8953,14.2939,48.0051
2021-12-07,7.55,,,52.0676,6.52409,,,,,21.8974,30.3989,14.3114,48.981
2021-12-08,7.69,,,52.9241,6.59859,,,,,21.9253,30.4794,14.6178,49.1759
2021-12-09,7.62,,,52.2752,6.35633,,,,,21.6324,30.2013,14.5654,49.0489
2021-12-10,7.5,,,51.8135,6.51476,,,,,21.8974,30.5499,14.6445,49.0489
2021-12-13,7.53,,,51.8038,6.40295,,,,,21.6742,30.6025,14.3813,48.1705
2021-12-14,7.65,,,50.7223,6.30037,,,,,22.1624,30.1118,14.3114,47.7028
2021-12-15,7.44,,,51.5885,6.77569,,,,,22.0578,30.6174,14.5396,48.0544
2021-12-16,7.63,,,52.4062,6.7105,,,,,22.5878,30.5876,14.4605,47.7185
2021-12-17,7.91,,,53.705,6.71982,,,,,22.2949,30.2608,14.3289,48.5516
2021-12-20,7.69,,,52.0017,6.44015,,,,,22.0159,30.0135,14.4955,47.4743
2021-12-21,7.68,,,53.1783,6.53341,,,,,22.6575,30.2211,14.6713,49.1297
2021-12-22,7.53,,,52.7456,6.51476,,,,,22.5878,30.5579,15.0394,50.3941
2021-12-23,7.82,,,52.6797,6.60792,,,,,22.3716,30.7039,15.1444,51.3442
2021-12-27,7.92,,,53.5731,6.6359,,,,,22.1554,31.2323,15.3459,52.2265
2021-12-28,7.78,,,54.0153,6.58927,,,,,22.0159,31.2819,15.3642,51.8632
2021-12-29,7.56,,,54.2976,6.72916,,,,,22.0647,31.4706,15.4775,52.0306
2021-12-30,7.7,,,54.7369,6.8503,,,,,22.0857,31.4408,15.2179,50.7564
2021-12-31,8.02,,,54.9184,6.89693,,,,,21.9811,31.5104,15.7371,50.9425
2022-01-03,8.15,,,55.6924,6.93413,,,,,22.2739,30.8062,15.4416,50.1587
2022-01-04,7.91,,,56.3141,7.04603,,,,,22.6087,30.8459,15.6027,51.4231
2022-01-05,7.43,,,56.5333,6.91548,,,,,22.4134,30.1556,15.8898,51.5304
2022-01-06,7.47,,,56.6391,7.0367,,,,,22.2391,30.1148,15.7821,52.1182
2022-01-07,7.32,,,58.2919,6.85961,,,,,22.6505,29.6053,16.2202,50.903
2022-01-10,7.34,,,58.7216,6.85961,,,,,22.1345,29.3183,15.7195,50.5801
2022-01-11,7.53,,,57.5945,6.98075,,,,,22.2182,29.5756,15.6294,50.4235
2022-01-12,7.2,,,56.2376,6.64522,,,,,21.8416,29.6451,16.1401,49.8061
2022-01-13,7.2,,,57.1163,6.65455,,,,,22.0508,29.3083,16.3371,50.1488
2022-01-14,7.28,,,57.9001,6.69185,,,,,22.0229,28.7631,15.8539,49.6004
2022-01-18,6.96,,,57.8138,6.57072,,,,,21.6393,28.4701,16.0592,48.2769
2022-01-19,6.73,,,57.3268,6.3097,,,,,21.2558,28.2695,15.8898,46.7387
2022-01-20,6.8,,,55.9223,6.36565,,,,,20.9489,27.9247,15.657,45.5039
2022-01-21,6.67,,,56.1415,6.0581,,,,,20.8025,27.7211,15.5667,45.7097
2022-01-24,6.86,,,56.0368,6.04876,,,,,21.3604,27.8165,15.7011,46.6905
2022-01-25,6.74,,,56.1609,6.20721,,,,,21.3883,27.453,15.8447,44.8777
2022-01-26,6.69,,,54.7369,6.13261,,,,,20.7607,27.0964,15.621,44.6422
2022-01-27,6.47,,,54.6226,6.19789,,,,,21.0187,26.8581,15.6294,44.466
2022-01-28,6.68,,,55.062,5.96484,,,,,21.5208,27.5225,15.5042,44.858
2022-01-31,7.28,,,55.2627,6.0581,,,,,21.3534,27.9496,15.54,45.5433
2022-02-01,7.35,,,54.2113,6.44015,,,,,21.3464,27.8701,15.5308,45.5925
2022-02-02,7.31,,,53.9252,6.3843,,,,,21.4371,28.2962,15.7996,45.9057
2022-02-03,7.36,,,51.9852,5.96484,,,,,22.0159,27.9297,15.7195,45.9352
2022-02-04,7.2,,,51.0385,5.97417,,,,,21.6882,27.7411,15.657,45.044
2022-02-07,7.34,,,51.2296,5.97417,,,,,21.4999,27.6169,15.7195,45.7687
2022-02-08,7.44,,,50.8949,5.91831,,,,,21.7579,27.7162,15.46,47.2587
2022-02-09,7.37,,,52.0802,6.03012,,,,,21.8346,28.2535,15.6294,47.5718
2022-02-10,7.24,,,51.0007,5.87168,,,,,21.3953,27.5741,15.6477,46.3468
2022-02-11,7.14,,,52.0231,5.84369,,,,,21.5138,27.1262,15.6294,46.337
2022-02-14,7.2,,,50.9618,5.23792,,,,,21.465,26.9375,15.621,46.6216
2022-02-15,7.52,,,51.5739,5.53614,,,,,21.8834,27.1262,15.8355,47.1602
2022-02-16,7.72,,,52.9213,5.75053,,,,,21.9601,27.1162,15.8447,47.4547
2022-02-17,7.75,,,52.5294,5.69459,,,,,21.6393,26.7289,15.6294,46.9642
2022-02-18,7.83,,,52.0802,5.70391,,,,,19.8262,26.6803,15.7637,46.9642
2022-02-22,7.675,,,51.0288,5.64795,,,,,18.7592,26.4816,15.4867,44.6128
2022-02-23,7.485,,,50.3887,5.68526,,,,,18.3408,26.1549,15.3072,44.1913
2022-02-24,7.61,,,50.4081,5.81573,,,,,18.6546,26.4558,15.2179,44.3675
2022-02-25,7.76,,,51.0385,6.01147,,,,,19.5821,27.1064,15.621,46.2198
2022-02-28,7.87,,,50.9434,5.94619,,,,,19.1846,26.8471,15.934,46.7486
2022-03-01,7.71,,,50.8949,5.92754,,,,,18.9336,26.6554,16.015,45.6713
2022-03-02,6.62,,,52.3286,6.23518,,,,,19.6588,27.1312,16.4172,46.7781
2022-03-03,6.5,,,53.1317,6.39362,,,,,19.7355,27.2077,16.2294,46.8953
2022-03-04,5.75,,,53.3607,6.41228,,,,,19.8471,27.4331,16.2653,46.1705
2022-03-07,5.47,,,53.218,6.01147,,,,,20.4329,26.9077,15.8263,45.1909
2022-03-08,5.5,,,54.1346,6.14193,,,,,20.2376,26.432,15.7278,44.8185
2022-03-09,6.11,,,53.8669,6.25374,,,,,20.3771,26.9077,15.6652,45.9451
2022-03-10,6.01,,,54.5169,6.16991,,,,,20.5166,26.8581,15.7554,44.6817
2022-03-11,5.99,,,54.8902,6.22643,,,,,20.9071,26.6108,15.7371,43.7402
2022-03-14,6.1,,,54.6991,6.03804,,,,,20.9559,26.6206,15.2272,43.5935
2022-03-15,6.02,,,54.2976,6.0192,,,,,20.8374,27.007,15.4867,43.2213
2022-03-16,6.23,,,54.5653,6.24526,,,,,21.0187,27.4143,15.5667,44.5979
2022-03-17,6.49,,,55.998,6.4996,,,,,21.2,27.7708,15.6477,45.0903
2022-03-18,6.42,,,55.2724,6.4054,,,,,20.928,28.0192,16.6859,45.6516
2022-03-21,6.43,,,55.3394,6.4996,,,,,20.8932,27.7311,16.7936,46.272
2022-03-22,6.4,,,55.0144,6.63148,,,,,20.7397,27.9397,16.9187,45.5925
2022-03-23,6.2,,,54.7942,6.62205,,,,,20.6491,27.5324,17.0531,44.5389
2022-03-24,6.26,,,55.4343,6.72568,,,,,21.0954,27.7708,17.3485,44.7555
2022-03-25,6.28,,,55.9601,6.67857,,,,,21.3813,27.9496,17.6615,44.3617
2022-03-28,6.25,,,56.7438,6.97058,,,,,21.1512,28.2675,17.8225,43.111
2022-03-29,6.72,,,58.0911,6.8858,,,,,21.3255,28.7939,18.002,44.8343
2022-03-30,6.45,,,57.6741,6.7916,,,,,21.1721,28.7739,17.9008,44.4798
2022-03-31,6.38,,,57.2375,6.77276,,,,,21.0814,28.4561,17.7719,43.4951
2022-04-01,6.39,,,58.3433,6.39598,,,,,21.8974,28.8366,17.8916,43.889
2022-04-04,6.54,,,56.4325,6.58437,,,,,21.9113,28.6946,17.4498,44.6374
2022-04-05,6.4,,,54.1337,6.62205,,,,,21.5626,28.6946,16.4098,43.1603
2022-04-06,6.1,,,54.638,6.47133,,,,,21.6882,28.923,16.6306,42.3233
2022-04-07,5.97,,,54.1628,6.61263,,,,,21.988,29.052,16.6583,41.4665
2022-04-08,6.09,,,54.221,6.63148,,,,,22.2879,29.0124,16.7503,41.0529
2022-04-11,6.17,,,54.4052,6.51845,,,,,21.9601,28.6051,16.8056,40.6788
2022-04-12,6.23,,,54.415,6.48075,,,,,22.2461,28.4866,16.7963,40.7674
2022-04-13,6.14,,,53.7651,6.57496,,,,,22.6087,28.6151,16.6583,41.5354
2022-04-14,6.15,,,54.1337,6.64089,,,,,22.532,28.337,16.7871,40.984
2022-04-18,5.97,,,52.9503,6.65031,,,,,22.3158,28.2475,17.1645,40.6788
2022-04-19,5.5,,,53.2704,6.74451,,,,,20.9559,28.7541,17.1461,41.693
2022-04-20,5.25,,,53.9494,6.98942,,,,,21.1721,29.1758,17.1369,42.1361
2022-04-21,5.11,,,53.7166,6.66916,,,,,21.2139,28.9329,16.8792,42.1361
2022-04-22,5.2,,,53.1443,6.50901,,,,,21.0675,28.4164,16.3913,41.2795
2022-04-25,5.35,,,52.5332,6.56553,,,,,20.7886,28.2773,16.5846,41.3878
2022-04-26,5.21,,,51.8057,6.42425,,,,,20.4468,27.9894,16.1429,39.6448
2022-04-27,5.17,,,49.9629,6.52786,,,,,20.6003,27.9595,15.9864,40.1175
